Name,Value,Value Type,Type,Discount Class
HAPPYTANJA,0,percentage,Amount Off,order
HAPPYGILDA,-50,percentage,Amount Off,order
HAPPYTRENDS,0,percentage,Amount Off,order
YAYLARISSA,0,percentage,Amount Off,order
STADTVILLALEBEN,0,percentage,Amount Off,order
YAYKATRIN,0,percentage,Amount Off,order
YAYJANINE,0,percentage,Amount Off,order
HAPPYJESSI,0,percentage,Amount Off,order
HAPPYLISAVOGEL,0,percentage,Amount Off,order
HAPPYANJA,-50,percentage,Amount Off,order
HAPPYALPEN,0,percentage,Amount Off,order
HAPPYMRSNATI,0,percentage,Amount Off,order
HAPPYKATTI,0,percentage,Amount Off,order
SOPHIESPECIALDEAL,0,percentage,Amount Off,order
BEAUTYHOLIC,0,percentage,Amount Off,order
HAPPYJANNE,-50,percentage,Amount Off,order
YAYTAMARA,0,percentage,Amount Off,order
HAPPYVANESSADEAL,0,percentage,Amount Off,order
HAPPYHOMESTORY,0,percentage,Amount Off,order
HAPPYDORIS,0,percentage,Amount Off,order
HAPPYLISARREY,0,percentage,Amount Off,order
HAPPYCORINNA,0,percentage,Amount Off,order
KLEINERUINE,0,percentage,Amount Off,order
HAPPYCHOCOLATE,0,percentage,Amount Off,order
HAPPYMARIADEAL,0,percentage,Amount Off,order
HAPPYMADELEINE,0,percentage,Amount Off,order
HAPPYMINZI,0,percentage,Amount Off,order
HAPPYJANADEAL,0,percentage,Amount Off,order
GRUBENPONY,0,percentage,Amount Off,order
RIENCHENSPECIAL,-50,percentage,Amount Off,order
ANETTSPECIAL,-50,percentage,Amount Off,order
NATASCHBINTZ,-50,percentage,Amount Off,order
SPECIALSABINE,0,percentage,Amount Off,order
EMILIESPECIAL,0,percentage,Amount Off,order
NATALIYOUTUBE,-40,percentage,Amount Off,order
Z113W-48,-55,percentage,Amount Off,product
unl150722,-40,percentage,Amount Off,order
SUMMER70,-40,percentage,Amount Off,order
70off,0,percentage,Amount Off,order
70summer,-40,percentage,Amount Off,order
JADEONSALE,-55,percentage,Amount Off,product
JADEONSALE,-55,percentage,Amount Off,product
SOLDES1,-50,percentage,Amount Off,order
SOLDES2,-50,percentage,Amount Off,order
SOLDES3,-50,percentage,Amount Off,order
BEST3,-40,percentage,Amount Off,order
PANTALONS3,0,percentage,Amount Off,order
PETRASPECIAL,0,percentage,Amount Off,order
naeletnina,-50,percentage,Amount Off,order
HOTSALE,-50,percentage,Amount Off,order
WOWSALE,-55,percentage,Amount Off,product
BESTSELLERSALE,-50,percentage,Amount Off,order
PANTS55,0,percentage,Amount Off,order
BESTSELLER55,-40,percentage,Amount Off,order
ELINA,-50,percentage,Amount Off,order
etoiles50,-50,percentage,Amount Off,order
veralifestyle,-50,percentage,Amount Off,order
Marianne,-50,percentage,Amount Off,order
jesswayoflife,-50,percentage,Amount Off,order
SPECIALFRANZISKA,-50,percentage,Amount Off,order
MOMALLIE,-50,percentage,Amount Off,order
LOVESTEP,0,percentage,Amount Off,order
MARLIES,-55,percentage,Amount Off,order
mafamille,-50,percentage,Amount Off,order
kaissyls,-50,percentage,Amount Off,order
Beignets,-50,percentage,Amount Off,order
mariage,-50,percentage,Amount Off,order
Vacances,-50,percentage,Amount Off,order
STEPHISPECIAL,-50,percentage,Amount Off,order
FOODBYLARI,-50,percentage,Amount Off,order
CARRYSPECIAL,0,percentage,Amount Off,order
GAMZESPECIAL,0,percentage,Amount Off,order
MOON,-50,percentage,Amount Off,order
LEONIE,-50,percentage,Amount Off,order
MARLIESSPECIAL,-50,percentage,Amount Off,order
STELLASPECIAL,-40,percentage,Amount Off,order
CHECKOUTCHARLIE20,-20,percentage,Amount Off,order
SALINADEAL,-50,percentage,Amount Off,order
LISESPECIAL,0,percentage,Amount Off,order
SOMMERSALE,-40,percentage,Amount Off,order
UPTO70,-50,percentage,Amount Off,order
LAURISPECIAL,-50,percentage,Amount Off,order
MINESPECIAL,-50,percentage,Amount Off,order
GSG50,-50,percentage,Amount Off,order
SUMMERFINAL,0,percentage,Amount Off,order
elisaspecial,0,percentage,Amount Off,order
TOPCASHBACK50,-50,percentage,Amount Off,order
OUTFIT50,-40,percentage,Amount Off,order
summerLL,0,percentage,Amount Off,order
DIGIDIP50,-50,percentage,Amount Off,order
SOMMERDEAL,-50,percentage,Amount Off,order
septembre50,0,percentage,Amount Off,order
SHOPTHESALE,-50,percentage,Amount Off,order
LUNA55,-55,percentage,Amount Off,order
JADEONSALE,-55,percentage,Amount Off,product
REISEMAMA,-50,percentage,Amount Off,order
COMFORTZONES,-50,percentage,Amount Off,order
FASHIONSABS,-50,percentage,Amount Off,order
MISSAMY,-50,percentage,Amount Off,order
hellosummer50,-40,percentage,Amount Off,order
CAROLINEDEAL,-50,percentage,Amount Off,order
instagramsale,-50,percentage,Amount Off,order
HELLOAOUT,-50,percentage,Amount Off,order
COOLINSUMMER,-50,percentage,Amount Off,order
KAYKAY,-50,percentage,Amount Off,order
SHEEPYSBAKERY,0,percentage,Amount Off,order
ABOUTKIMI,-50,percentage,Amount Off,order
ILOVELUNA,-50,percentage,Amount Off,order
MYPHILOCALY,-50,percentage,Amount Off,order
saffrefam,-50,percentage,Amount Off,order
CHICANDCOZY,-50,percentage,Amount Off,order
cocktail,-50,percentage,Amount Off,order
SALESTYLES,-50,percentage,Amount Off,order
LOOKJADE,-50,percentage,Amount Off,order
summersoldes,-50,percentage,Amount Off,order
SIMI,-50,percentage,Amount Off,order
wunderkind_de_50_7,-40,percentage,Amount Off,order
YOURSTYLE,-50,percentage,Amount Off,order
CLAUDIASOMMER,-50,percentage,Amount Off,order
YOURWAY,-50,percentage,Amount Off,order
ELISAFAMILY,-50,percentage,Amount Off,order
EARLYBIRDS,-50,percentage,Amount Off,order
ABENTEURSOMMER,-50,percentage,Amount Off,order
DECOUVRIR,-50,percentage,Amount Off,order
DOMINIQUESOMMER,-50,percentage,Amount Off,order
PREVENTE,-50,percentage,Amount Off,order
MARIONSOMMER,-50,percentage,Amount Off,order
PREMIER,-50,percentage,Amount Off,order
VIRGINIASOMMER,-50,percentage,Amount Off,order
ANETTSOMMER,-50,percentage,Amount Off,order
SAMANTHASOMMER,-50,percentage,Amount Off,order
FLOLL,-50,percentage,Amount Off,order
PEPA,-50,percentage,Amount Off,order
INASOMMER,-50,percentage,Amount Off,order
SAN50,-50,percentage,Amount Off,order
JEFROSOMMER,-50,percentage,Amount Off,order
RIENCHENSOMMER,-50,percentage,Amount Off,order
CARRYSOMMER,-50,percentage,Amount Off,order
KETCHOUPIE,-50,percentage,Amount Off,order
ZOE50,-50,percentage,Amount Off,order
BAMBISOMMER,-50,percentage,Amount Off,order
FOODLOVESOMMER,-50,percentage,Amount Off,order
PFOETCHENSOMMER,-50,percentage,Amount Off,order
KLARNA50,-50,percentage,Amount Off,order
verity,-50,percentage,Amount Off,order
LISESOMMER,-50,percentage,Amount Off,order
VANESSANICOLE,-50,percentage,Amount Off,order
happymanon,-50,percentage,Amount Off,order
yourstyleyourchoice,-50,percentage,Amount Off,order
EINFACH50,-50,percentage,Amount Off,order
HAPPYDEAL,-50,percentage,Amount Off,order
JUDITH,-40,percentage,Amount Off,order
ANIKASOMMER,-50,percentage,Amount Off,order
SUMMERFAVORITES,-40,percentage,Amount Off,order
LIMITEDTIME,-50,percentage,Amount Off,order
ENSEMBLES,-50,percentage,Amount Off,order
WIEBKESOMMER,-50,percentage,Amount Off,order
CELINASOMMER,-50,percentage,Amount Off,order
IMKESOMMER,-50,percentage,Amount Off,order
ROSERLIN,-50,percentage,Amount Off,order
BARBARASOMMER,0,percentage,Amount Off,order
KARALINA,-50,percentage,Amount Off,order
ORDNUNG,-50,percentage,Amount Off,order
FAMILIEMALEINFACH,-50,percentage,Amount Off,order
petitmonde,-50,percentage,Amount Off,order
justinel50,0,percentage,Amount Off,order
SPECIALDEAL,-50,percentage,Amount Off,order
ALLAITEMENT,-50,percentage,Amount Off,order
COZYBODYSUITS,0,percentage,Amount Off,order
DEALSATURDAY,0,percentage,Amount Off,order
7U11M92,-50,percentage,Amount Off,order
LL-7U11M92,-50,percentage,Amount Off,order
WELOVEJADE,-40,percentage,Amount Off,order
LOOKCHARLOTTE,0,percentage,Amount Off,order
BESTPANTALONS,0,percentage,Amount Off,order
SANDRARU,-50,percentage,Amount Off,order
WEARESORRY,-50,percentage,Amount Off,order
instagramsalefr,-55,percentage,Amount Off,order
allaitement1,-50,percentage,Amount Off,order
COZYTUESDAY,-50,percentage,Amount Off,order
JADEPANTS,-40,percentage,Amount Off,order
justinelossa,-50,percentage,Amount Off,order
ENDOFSALE,-50,percentage,Amount Off,order
MONIC,-50,percentage,Amount Off,order
TIMEFORSALE,-50,percentage,Amount Off,order
HAPPYYOU,-40,percentage,Amount Off,order
CLAIREOFFERT,-50,percentage,Amount Off,order
SUMMERDEALNOW,-40,percentage,Amount Off,order
chacha,-50,percentage,Amount Off,order
mumlova,-50,percentage,Amount Off,order
SARASOMMER,-50,percentage,Amount Off,order
BACKTOCOZY,-50,percentage,Amount Off,order
DENISESOMMER,-50,percentage,Amount Off,order
SALESATURDAY,-50,percentage,Amount Off,order
JILLSOMMER,-50,percentage,Amount Off,order
PETRASOMMER,-50,percentage,Amount Off,order
ROMY50,-50,percentage,Amount Off,order
ANNAGOOD,-50,percentage,Amount Off,order
DACKELBETTY,-50,percentage,Amount Off,order
MYDIARY,-50,percentage,Amount Off,order
OUICLAIRE,-50,percentage,Amount Off,order
DEALJANA,-55,percentage,Amount Off,order
BACKPACKSOMMER,-50,percentage,Amount Off,order
LAURISOMMER,-50,percentage,Amount Off,order
NEWSLETTERONLY,-50,percentage,Amount Off,order
SALEFRIDAY,-50,percentage,Amount Off,order
JUSTEPOURTOI,-50,percentage,Amount Off,order
CLAIRESOLDES,-50,percentage,Amount Off,order
ZWILLINGE,-50,percentage,Amount Off,order
GOODBYESALE,-50,percentage,Amount Off,order
SHOPBESTSELLER,-50,percentage,Amount Off,order
astrosoldes,-50,percentage,Amount Off,order
COZYDREAM,-50,percentage,Amount Off,order
LAURAA,-50,percentage,Amount Off,order
ROSIENOLA,-50,percentage,Amount Off,order
REVE,-50,percentage,Amount Off,order
JUSTINEDEAL,-40,percentage,Amount Off,order
SOFT50,-50,percentage,Amount Off,order
LL-FREE-LUNA,0,fixed_amount,Amount Off,order
OFFICELOOKS,-50,percentage,Amount Off,order
LUNALUNA,-50,percentage,Amount Off,order
COZYWEEKENDS,-50,percentage,Amount Off,order
COZYWEEKEND,-50,percentage,Amount Off,order
COUPONS4U50,-50,percentage,Amount Off,order
GCB50,-50,percentage,Amount Off,order
SAVINGMAKER50,-50,percentage,Amount Off,order
DISCOUNT50,-50,percentage,Amount Off,order
DEALNOW50,-50,percentage,Amount Off,order
LOVESAVINGS50,-50,percentage,Amount Off,order
FASHN50,-50,percentage,Amount Off,order
MISSJULIA50,-40,percentage,Amount Off,order
LUNA2,-50,percentage,Amount Off,order
BUREAU,-50,percentage,Amount Off,order
WEEKENDCONFORT,-50,percentage,Amount Off,order
gaelleleslunes,-50,percentage,Amount Off,order
bullegal50,-50,percentage,Amount Off,order
kellyhel,-50,percentage,Amount Off,order
SARACOLLIE,-50,percentage,Amount Off,order
PETRA,-50,percentage,Amount Off,order
FOODLOVE,-50,percentage,Amount Off,order
MEMIRA,-50,percentage,Amount Off,order
MARIONHERBST,-50,percentage,Amount Off,order
BACKPACKBABY,-50,percentage,Amount Off,order
WELOVECHARLIE,-44,percentage,Amount Off,order
baroudeuse,-50,percentage,Amount Off,order
BUNTERKUNDE,-50,percentage,Amount Off,order
NADJASLIVING,-50,percentage,Amount Off,order
MARIEMILLER,-50,percentage,Amount Off,order
SHOPCHARLIE,-50,percentage,Amount Off,order
SHOPIT,-40,percentage,Amount Off,order
TEST§§§,-150,fixed_amount,Amount Off,order
TEST33,-150,fixed_amount,Amount Off,order
wunderkind_de_50_8,-40,percentage,Amount Off,order
EINFACHEMILOU,-50,percentage,Amount Off,order
ADVENTURE,-50,percentage,Amount Off,order
helloalvamaggie,-40,percentage,Amount Off,order
JADORECHARLIE,-44,percentage,Amount Off,order
aletmag,-50,percentage,Amount Off,order
MARDICONFORT,-50,percentage,Amount Off,order
NOIRPOURMOI,-50,percentage,Amount Off,order
JADOREMONTOP,-50,percentage,Amount Off,order
MAGGIEALVA,-50,percentage,Amount Off,order
KOMPETENT,-50,percentage,Amount Off,order
CHANTAL,-50,percentage,Amount Off,order
JAY,-50,percentage,Amount Off,order
WONDERDEALDAY,-50,percentage,Amount Off,order
SANDRASKOCHBLOG,-50,percentage,Amount Off,order
50MIMI,-50,percentage,Amount Off,order
KLEINERKAEFER,-50,percentage,Amount Off,order
AUTUMN50,-40,percentage,Amount Off,order
ERDBEER,-50,percentage,Amount Off,order
JETTEHERBST,-50,percentage,Amount Off,order
EUGENIE,-50,percentage,Amount Off,order
CARRY,-50,percentage,Amount Off,order
CELINAHERBST,-50,percentage,Amount Off,order
AUTOMNE50,-40,percentage,Amount Off,order
HELLOSARAH50,-50,percentage,Amount Off,order
BACKTOSTRICK,-40,percentage,Amount Off,order
WOHNFUEHLEN,-50,percentage,Amount Off,order
24HOURSONLY,-50,percentage,Amount Off,order
WELOVEMILA,-50,percentage,Amount Off,order
WELOVEFLEUR,-50,percentage,Amount Off,order
24HEURES,-50,percentage,Amount Off,order
EXPLORER,-50,percentage,Amount Off,order
NOUVEAUSTYLE,-50,percentage,Amount Off,order
just50,-50,percentage,Amount Off,order
bintz50,-50,percentage,Amount Off,order
ysaline,-50,percentage,Amount Off,order
NEUBEIUNS,-50,percentage,Amount Off,order
24HOURS,-50,percentage,Amount Off,order
12HOURS,-50,percentage,Amount Off,order
MEHTAPDEAL,-50,percentage,Amount Off,order
CESTNOUVEAU,-50,percentage,Amount Off,order
SHOPPINGDAY,-50,percentage,Amount Off,order
WELCOMELUNA,0,fixed_amount,Amount Off,order
ABENTEUERHERBST,-50,percentage,Amount Off,order
TANIAHERBST,-50,percentage,Amount Off,order
RIENCHEN,-50,percentage,Amount Off,order
MELLIHERBST,-50,percentage,Amount Off,order
makethislastforever,-40,percentage,Amount Off,order
lastforever,-50,percentage,Amount Off,order
forever,-50,percentage,Amount Off,order
HOLLYLOVE,-40,percentage,Amount Off,order
JADORELUNA,-50,percentage,Amount Off,order
SALUTHOLLY,-40,percentage,Amount Off,order
STRICKLOVE,-50,percentage,Amount Off,order
JAIMELAMAILLE,-50,percentage,Amount Off,order
STRICKLIEBLINGE,-50,percentage,Amount Off,order
HERBSTGESCHENK,-50,percentage,Amount Off,order
GINGEREDTHINGS,-50,percentage,Amount Off,order
HERBSTBASICS,-50,percentage,Amount Off,order
STRICKISBACK,-50,percentage,Amount Off,order
KITTY,-50,percentage,Amount Off,order
MONCARDIGAN,-50,percentage,Amount Off,order
DIANAHERBST,-50,percentage,Amount Off,order
HERZBUBE,-50,percentage,Amount Off,order
LAURIHERBST,-50,percentage,Amount Off,order
ELENAHERBST,-50,percentage,Amount Off,order
WUNDERKIND,-50,percentage,Amount Off,order
WOODHOUSE,-50,percentage,Amount Off,order
MAILLEPOURMOI,-50,percentage,Amount Off,order
BONJOURHOLLY,-50,percentage,Amount Off,order
SACGRATUIT,-50,percentage,Amount Off,order
COZYKNIT,-40,percentage,Amount Off,order
HALLODREAMLAND,-50,percentage,Amount Off,order
WELOVEHOLLY,-50,percentage,Amount Off,order
FREEGIFT,-50,percentage,Amount Off,order
INLOVE,-50,percentage,Amount Off,order
NATIVITA,-50,percentage,Amount Off,order
LARISALOVES,0,percentage,Amount Off,order
JADOREJADE,-50,percentage,Amount Off,order
CONFORT,-50,percentage,Amount Off,order
CURVYLICIOUS,-40,percentage,Amount Off,order
BEEBABY,-40,percentage,Amount Off,order
KATEFULLY,-50,percentage,Amount Off,order
letsgooutside,-50,percentage,Amount Off,order
RACHELDEAL,-40,percentage,Amount Off,order
HelloHolly,-50,percentage,Amount Off,order
WOWNOUVEAU,-50,percentage,Amount Off,order
BIENVENUEHOLLY,-50,percentage,Amount Off,order
allonsdehors,-50,percentage,Amount Off,order
MONENSEMBLE,-50,percentage,Amount Off,order
LANDO,-50,percentage,Amount Off,order
VIRGINIASPECIAL,-50,percentage,Amount Off,order
LETSCHIS,-50,percentage,Amount Off,order
ShopYoutube,-40,percentage,Amount Off,order
MINEHERBST,-50,percentage,Amount Off,order
COZYHERBST,-50,percentage,Amount Off,order
HERBSTFARBEN,-50,percentage,Amount Off,order
COULEURSAUTOMNE,-50,percentage,Amount Off,order
BOOKOFVIG,-40,percentage,Amount Off,order
cyndie,-50,percentage,Amount Off,order
fam50,-50,percentage,Amount Off,order
FLASHSALETIME,-50,percentage,Amount Off,order
SETBUILDER,-50,percentage,Amount Off,order
KINDERWAERTS,-50,percentage,Amount Off,order
MARCI,-50,percentage,Amount Off,order
K2TJ8ET5MNQZ,-100,fixed_amount,Amount Off,order
JEVEUX,-50,percentage,Amount Off,order
LAVENDER,-50,percentage,Amount Off,order
WHOISMOCCA,-50,percentage,Amount Off,order
ANGELAHERBST,-50,percentage,Amount Off,order
wunderkind_de_50_9,-40,percentage,Amount Off,order
EINSPLUSEINS,-50,percentage,Amount Off,order
EINSPLUS,-50,percentage,Amount Off,order
LOUDEAL,-50,percentage,Amount Off,order
LOUSPECIAL,-50,percentage,Amount Off,order
cc2015,-50,percentage,Amount Off,order
TOPFAVORITEN,-50,percentage,Amount Off,order
TOPAUTOMNE,-50,percentage,Amount Off,order
H817QE58WCRQ,-100,fixed_amount,Amount Off,product
STYLEGUIDE,-50,percentage,Amount Off,order
DEALWEEKEND1,-50,percentage,Amount Off,order
DEALWEEKEND2,-50,percentage,Amount Off,order
DEALWEEKEND3,-50,percentage,Amount Off,order
DEALWEEKEND4,-40,percentage,Amount Off,order
70REDUCTION,-40,percentage,Amount Off,order
MEILLEUREOFFRE,-50,percentage,Amount Off,order
styleautomne,-50,percentage,Amount Off,order
foryouandeveryone,-50,percentage,Amount Off,order
FLASHSALES,-50,percentage,Amount Off,order
TESTAMOUNT150,-40,percentage,Amount Off,order
autumnyoutube,-40,percentage,Amount Off,order
BYEBYE,-40,percentage,Amount Off,order
AUREVOIR,-40,percentage,Amount Off,order
NINALIEBT,-50,percentage,Amount Off,order
FIRSTY,-50,percentage,Amount Off,order
COMFYEVELYN,-40,percentage,Amount Off,order
MRSBELLA,-50,percentage,Amount Off,order
beigenoir,-50,percentage,Amount Off,order
HERBSTSETS,-50,percentage,Amount Off,order
NOSESSENTIELS,-50,percentage,Amount Off,order
YOGAFEE,-50,percentage,Amount Off,order
LISASMUMLIFE,-50,percentage,Amount Off,order
joyeuxhalloween,-50,percentage,Amount Off,order
HERBSTSABRINA,-50,percentage,Amount Off,order
IVYHERZ,-50,percentage,Amount Off,order
JASMINJAHN,-50,percentage,Amount Off,order
1UND1,-50,percentage,Amount Off,order
JESSIKADEAL,-50,percentage,Amount Off,order
allblack,-50,percentage,Amount Off,order
MIND,-50,percentage,Amount Off,order
SHOPITNOW,-50,percentage,Amount Off,order
SCRUNCHIE,-50,percentage,Amount Off,order
LASTCHANCENOW,-50,percentage,Amount Off,order
ladernierechance,-50,percentage,Amount Off,order
LISAXMINA,-50,percentage,Amount Off,order
HISUESS,-50,percentage,Amount Off,order
decisionfinale,-50,percentage,Amount Off,order
Dancinghorses,-50,percentage,Amount Off,order
adeles,-50,percentage,Amount Off,order
joliefamille,-50,percentage,Amount Off,order
bettypetit,-50,percentage,Amount Off,order
charlottecuisine,-50,percentage,Amount Off,order
clelia2612,-50,percentage,Amount Off,order
tata,-50,percentage,Amount Off,order
SHOPGOODVIBE,-50,percentage,Amount Off,order
SHOPTHEGOODVIBE,-50,percentage,Amount Off,order
rita,-50,percentage,Amount Off,order
yaellehenry,-50,percentage,Amount Off,order
salonerytage,-50,percentage,Amount Off,order
joya,-50,percentage,Amount Off,order
pavoni,-50,percentage,Amount Off,order
marieteogayat,-50,percentage,Amount Off,order
SHOPJADENOW,-50,percentage,Amount Off,order
goodvibeset,-50,percentage,Amount Off,order
WOWJADE,-50,percentage,Amount Off,order
LUNAETOLIVIA,-50,percentage,Amount Off,order
pourvousetpourtous,-50,percentage,Amount Off,order
VIKTORIA,-50,percentage,Amount Off,order
JENNI,-50,percentage,Amount Off,order
goodvibedeal,-50,percentage,Amount Off,order
